state_01,state_02,year,src_10_400,src_35_300
"MD","SD",1960,0,0
"MD","TN",1960,1,0
"MD","TX",1960,1,0
"MD","UT",1960,0,0
"MD","VA",1960,0,0
"MD","VT",1960,0,0
"MD","WA",1960,0,0
"MD","WI",1960,0,0
"MD","WV",1960,0,1
"MD","WY",1960,0,0
"ME","AK",1960,0,0
"ME","AL",1960,0,0
"ME","AR",1960,0,0
"ME","AZ",1960,0,0
"ME","CA",1960,1,0
"ME","CO",1960,0,0
"ME","CT",1960,1,0
"ME","DE",1960,0,0
"ME","FL",1960,0,0
"ME","GA",1960,0,0
"ME","HI",1960,0,0
"ME","IA",1960,0,0
"ME","ID",1960,0,0
"ME","IL",1960,0,0
"ME","IN",1960,0,0
"ME","KS",1960,0,0
"ME","KY",1960,0,0
"ME","LA",1960,0,0
"ME","MA",1960,0,0
"ME","MD",1960,0,0
"ME","ME",1960,,
"ME","MI",1960,0,0
"ME","MN",1960,1,1
"ME","MO",1960,0,0
"ME","MS",1960,1,0
"ME","MT",1960,0,0
"ME","NC",1960,0,0
"ME","ND",1960,0,1
"ME","NE",1960,0,0
"ME","NH",1960,0,0
"ME","NJ",1960,0,1
"ME","NM",1960,0,0
"ME","NV",1960,0,0
"ME","NY",1960,1,0
"ME","OH",1960,0,0
"ME","OK",1960,0,0
"ME","OR",1960,0,0
"ME","PA",1960,0,0
"ME","RI",1960,1,1
"ME","SC",1960,0,1
"ME","SD",1960,0,1
"ME","TN",1960,1,0
"ME","TX",1960,0,0
"ME","UT",1960,1,0
"ME","VA",1960,0,0
"ME","VT",1960,0,1
"ME","WA",1960,0,0
"ME","WI",1960,0,0
"ME","WV",1960,0,1
"ME","WY",1960,1,0
"MI","AK",1960,1,0
"MI","AL",1960,0,0
"MI","AR",1960,0,0
"MI","AZ",1960,0,0
"MI","CA",1960,0,1
"MI","CO",1960,0,0
"MI","CT",1960,0,0
"MI","DE",1960,0,0
"MI","FL",1960,0,0
"MI","GA",1960,1,0
"MI","HI",1960,0,0
"MI","IA",1960,0,0
"MI","ID",1960,0,0
"MI","IL",1960,0,0
"MI","IN",1960,0,0
"MI","KS",1960,1,0
"MI","KY",1960,0,0
"MI","LA",1960,0,0
"MI","MA",1960,0,0
"MI","MD",1960,0,0
"MI","ME",1960,0,1
"MI","MI",1960,,
"MI","MN",1960,0,0
"MI","MO",1960,0,0
"MI","MS",1960,0,0
"MI","MT",1960,0,0
"MI","NC",1960,0,0
"MI","ND",1960,0,0
"MI","NE",1960,0,0
"MI","NH",1960,0,0
"MI","NJ",1960,1,1
"MI","NM",1960,0,0
"MI","NV",1960,0,0
"MI","NY",1960,0,1
"MI","OH",1960,0,0
"MI","OK",1960,0,0
"MI","OR",1960,0,0
"MI","PA",1960,0,1
"MI","RI",1960,1,1
"MI","SC",1960,0,1
"MI","SD",1960,0,0
"MI","TN",1960,0,0
"MI","TX",1960,1,0
"MI","UT",1960,0,0
"MI","VA",1960,0,0
"MI","VT",1960,0,0
"MI","WA",1960,0,0
"MI","WI",1960,1,0
"MI","WV",1960,0,0
"MI","WY",1960,0,0
"MN","AK",1960,1,0
"MN","AL",1960,0,1
"MN","AR",1960,0,1
"MN","AZ",1960,0,0
"MN","CA",1960,0,0
"MN","CO",1960,0,0
"MN","CT",1960,1,0
"MN","DE",1960,0,0
"MN","FL",1960,0,0
"MN","GA",1960,0,0
"MN","HI",1960,0,0
"MN","IA",1960,0,0
"MN","ID",1960,0,0
"MN","IL",1960,1,0
"MN","IN",1960,0,0
"MN","KS",1960,1,0
"MN","KY",1960,0,0
"MN","LA",1960,0,0
"MN","MA",1960,0,0
"MN","MD",1960,1,0
"MN","ME",1960,0,0
"MN","MI",1960,1,1
"MN","MN",1960,,
"MN","MO",1960,0,0
"MN","MS",1960,0,0
"MN","MT",1960,0,0
"MN","NC",1960,1,0
"MN","ND",1960,0,0
"MN","NE",1960,0,1
"MN","NH",1960,0,0
"MN","NJ",1960,1,1
"MN","NM",1960,0,0
"MN","NV",1960,0,0
"MN","NY",1960,0,0
"MN","OH",1960,0,0
"MN","OK",1960,1,0
"MN","OR",1960,0,0
"MN","PA",1960,1,0
"MN","RI",1960,1,1
"MN","SC",1960,0,0
"MN","SD",1960,0,0
"MN","TN",1960,1,0
"MN","TX",1960,0,0
"MN","UT",1960,0,0
"MN","VA",1960,0,0
"MN","VT",1960,0,0
"MN","WA",1960,0,0
"MN","WI",1960,0,0
"MN","WV",1960,0,0
"MN","WY",1960,0,0
"MO","AK",1960,0,0
"MO","AL",1960,0,0
"MO","AR",1960,0,0
"MO","AZ",1960,1,0
"MO","CA",1960,0,0
"MO","CO",1960,0,0
"MO","CT",1960,0,0
"MO","DE",1960,0,0
"MO","FL",1960,0,0
"MO","GA",1960,0,0
"MO","HI",1960,0,0
"MO","IA",1960,0,0
"MO","ID",1960,0,0
"MO","IL",1960,0,0
"MO","IN",1960,0,0
"MO","KS",1960,0,0
"MO","KY",1960,0,0
"MO","LA",1960,0,0
"MO","MA",1960,0,0
"MO","MD",1960,0,0
"MO","ME",1960,0,0
"MO","MI",1960,0,0
"MO","MN",1960,1,1
"MO","MO",1960,,
"MO","MS",1960,0,0
"MO","MT",1960,0,0
"MO","NC",1960,0,0
"MO","ND",1960,0,0
"MO","NE",1960,0,0
"MO","NH",1960,0,0
"MO","NJ",1960,0,0
"MO","NM",1960,0,0
"MO","NV",1960,0,0
"MO","NY",1960,0,0
"MO","OH",1960,1,0
"MO","OK",1960,0,0
"MO","OR",1960,0,0
"MO","PA",1960,0,0
"MO","RI",1960,0,0
"MO","SC",1960,0,0
"MO","SD",1960,0,0
"MO","TN",1960,0,0
"MO","TX",1960,0,1
"MO","UT",1960,0,0
"MO","VA",1960,0,0
"MO","VT",1960,0,0
"MO","WA",1960,0,1
"MO","WI",1960,0,0
"MO","WV",1960,0,1
"MO","WY",1960,1,0
"MS","AK",1960,0,0
"MS","AL",1960,0,0
"MS","AR",1960,0,0
"MS","AZ",1960,0,0
"MS","CA",1960,0,0
"MS","CO",1960,0,0
"MS","CT",1960,0,0
"MS","DE",1960,0,0
"MS","FL",1960,0,1
"MS","GA",1960,0,0
"MS","HI",1960,0,0
"MS","IA",1960,0,0
"MS","ID",1960,0,0
"MS","IL",1960,0,0
"MS","IN",1960,0,0
"MS","KS",1960,0,0
"MS","KY",1960,0,0
"MS","LA",1960,0,0
"MS","MA",1960,0,0
"MS","MD",1960,0,0
"MS","ME",1960,0,0
"MS","MI",1960,0,0
"MS","MN",1960,1,0
"MS","MO",1960,0,1
"MS","MS",1960,,
"MS","MT",1960,1,0
"MS","NC",1960,0,0
"MS","ND",1960,0,0
"MS","NE",1960,0,0
"MS","NH",1960,0,0
"MS","NJ",1960,0,0
"MS","NM",1960,0,0
"MS","NV",1960,0,0
"MS","NY",1960,0,0
"MS","OH",1960,0,0
"MS","OK",1960,0,1
"MS","OR",1960,0,0
"MS","PA",1960,0,0
"MS","RI",1960,1,0
"MS","SC",1960,0,0
"MS","SD",1960,0,1
"MS","TN",1960,0,1
"MS","TX",1960,1,0
"MS","UT",1960,0,0
"MS","VA",1960,0,0
"MS","VT",1960,0,1
"MS","WA",1960,0,0
"MS","WI",1960,0,0
"MS","WV",1960,0,0
"MS","WY",1960,0,0
"MT","AK",1960,0,0
"MT","AL",1960,0,0
"MT","AR",1960,0,0
"MT","AZ",1960,0,1
"MT","CA",1960,0,0
"MT","CO",1960,0,0
"MT","CT",1960,0,0
"MT","DE",1960,0,0
"MT","FL",1960,0,0
"MT","GA",1960,1,0
"MT","HI",1960,0,0
"MT","IA",1960,1,0
"MT","ID",1960,0,0
"MT","IL",1960,1,1
"MT","IN",1960,0,0
"MT","KS",1960,1,0
"MT","KY",1960,1,1
"MT","LA",1960,1,0
"MT","MA",1960,0,0
"MT","MD",1960,0,0
"MT","ME",1960,0,0
"MT","MI",1960,0,0
"MT","MN",1960,0,0
"MT","MO",1960,0,0
"MT","MS",1960,0,1
"MT","MT",1960,,
"MT","NC",1960,0,0
"MT","ND",1960,0,0
"MT","NE",1960,0,0
"MT","NH",1960,0,0
"MT","NJ",1960,0,0
"MT","NM",1960,0,0
"MT","NV",1960,0,0
"MT","NY",1960,0,0
"MT","OH",1960,0,0
"MT","OK",1960,0,0
"MT","OR",1960,1,1
"MT","PA",1960,0,0
"MT","RI",1960,0,0
"MT","SC",1960,0,0
"MT","SD",1960,0,0
"MT","TN",1960,0,0
"MT","TX",1960,0,0
"MT","UT",1960,0,1
"MT","VA",1960,0,0
"MT","VT",1960,0,0
"MT","WA",1960,1,0
"MT","WI",1960,0,0
"MT","WV",1960,0,0
"MT","WY",1960,0,0
"NC","AK",1960,0,0
"NC","AL",1960,1,1
"NC","AR",1960,0,1
"NC","AZ",1960,0,1
"NC","CA",1960,0,0
"NC","CO",1960,0,1
"NC","CT",1960,0,0
"NC","DE",1960,0,0
"NC","FL",1960,0,0
"NC","GA",1960,1,0
"NC","HI",1960,0,0
"NC","IA",1960,0,0
"NC","ID",1960,0,0
"NC","IL",1960,0,0
"NC","IN",1960,0,0
"NC","KS",1960,0,0
"NC","KY",1960,1,1
"NC","LA",1960,0,0
"NC","MA",1960,0,0
"NC","MD",1960,0,0
"NC","ME",1960,0,0
"NC","MI",1960,0,0
"NC","MN",1960,0,0
"NC","MO",1960,0,0
"NC","MS",1960,0,0
"NC","MT",1960,0,0
"NC","NC",1960,,
"NC","ND",1960,0,0
"NC","NE",1960,0,0
"NC","NH",1960,0,0
"NC","NJ",1960,0,0
"NC","NM",1960,0,0
"NC","NV",1960,0,0
"NC","NY",1960,1,1
"NC","OH",1960,0,0
"NC","OK",1960,0,0
"NC","OR",1960,0,0
"NC","PA",1960,1,0
"NC","RI",1960,0,0
"NC","SC",1960,0,0
"NC","SD",1960,0,0
"NC","TN",1960,0,0
"NC","TX",1960,0,0
"NC","UT",1960,0,1
"NC","VA",1960,0,0
"NC","VT",1960,0,0
"NC","WA",1960,0,0
"NC","WI",1960,0,0
"NC","WV",1960,0,0
"NC","WY",1960,0,1
"ND","AK",1960,0,0
"ND","AL",1960,0,1
"ND","AR",1960,0,0
"ND","AZ",1960,0,1
"ND","CA",1960,0,0
"ND","CO",1960,0,0
"ND","CT",1960,0,0
"ND","DE",1960,1,0
"ND","FL",1960,0,0
"ND","GA",1960,0,0
"ND","HI",1960,0,0
"ND","IA",1960,0,0
"ND","ID",1960,0,0
"ND","IL",1960,0,0
"ND","IN",1960,0,0
"ND","KS",1960,0,0
"ND","KY",1960,0,1
"ND","LA",1960,0,0
"ND","MA",1960,0,0
"ND","MD",1960,0,0
"ND","ME",1960,0,0
"ND","MI",1960,0,0
"ND","MN",1960,0,0
"ND","MO",1960,0,0
"ND","MS",1960,0,0
"ND","MT",1960,0,0
"ND","NC",1960,0,0
"ND","ND",1960,,
"ND","NE",1960,0,0
"ND","NH",1960,0,0
"ND","NJ",1960,0,0
"ND","NM",1960,0,1
"ND","NV",1960,0,0
"ND","NY",1960,0,0
"ND","OH",1960,0,0
"ND","OK",1960,0,0
"ND","OR",1960,0,0
"ND","PA",1960,0,0
"ND","RI",1960,0,0
"ND","SC",1960,0,0
"ND","SD",1960,0,0
"ND","TN",1960,0,0
"ND","TX",1960,1,0
"ND","UT",1960,0,0
"ND","VA",1960,0,0
"ND","VT",1960,0,0
"ND","WA",1960,0,0
"ND","WI",1960,0,0
"ND","WV",1960,0,0
"ND","WY",1960,0,0
"NE","AK",1960,0,0
"NE","AL",1960,0,0
"NE","AR",1960,0,1
"NE","AZ",1960,1,0
"NE","CA",1960,0,0
"NE","CO",1960,0,0
"NE","CT",1960,0,0
"NE","DE",1960,0,0
"NE","FL",1960,0,0
"NE","GA",1960,0,0
"NE","HI",1960,0,0
"NE","IA",1960,0,0
"NE","ID",1960,0,0
"NE","IL",1960,0,0
"NE","IN",1960,0,0
"NE","KS",1960,0,0
"NE","KY",1960,0,1
"NE","LA",1960,0,0
"NE","MA",1960,0,0
"NE","MD",1960,0,0
"NE","ME",1960,0,0
"NE","MI",1960,0,0
"NE","MN",1960,1,1
"NE","MO",1960,0,0
"NE","MS",1960,1,0
"NE","MT",1960,0,0
"NE","NC",1960,0,0
"NE","ND",1960,1,0
"NE","NE",1960,,
"NE","NH",1960,0,0
"NE","NJ",1960,0,0
"NE","NM",1960,0,0
"NE","NV",1960,0,0
"NE","NY",1960,0,0
"NE","OH",1960,1,0
"NE","OK",1960,0,0
"NE","OR",1960,0,0
"NE","PA",1960,0,0
"NE","RI",1960,0,0
"NE","SC",1960,0,0
"NE","SD",1960,0,0
"NE","TN",1960,0,0
"NE","TX",1960,0,0
"NE","UT",1960,0,0
"NE","VA",1960,0,0
"NE","VT",1960,0,0
"NE","WA",1960,0,1
"NE","WI",1960,0,0
"NE","WV",1960,0,0
"NE","WY",1960,0,0
"NH","AK",1960,0,0
"NH","AL",1960,0,1
"NH","AR",1960,0,0
"NH","AZ",1960,0,0
"NH","CA",1960,0,0
"NH","CO",1960,0,0
"NH","CT",1960,0,0
"NH","DE",1960,0,0
"NH","FL",1960,0,0
"NH","GA",1960,0,0
"NH","HI",1960,0,0
"NH","IA",1960,0,0
"NH","ID",1960,0,0
"NH","IL",1960,0,0
"NH","IN",1960,0,0
"NH","KS",1960,0,0
"NH","KY",1960,0,0
"NH","LA",1960,0,0
"NH","MA",1960,0,0
"NH","MD",1960,0,0
"NH","ME",1960,0,0
"NH","MI",1960,0,0
"NH","MN",1960,0,0
"NH","MO",1960,0,0
"NH","MS",1960,0,0
"NH","MT",1960,0,0
"NH","NC",1960,0,0
"NH","ND",1960,0,0
"NH","NE",1960,0,0
"NH","NH",1960,,
"NH","NJ",1960,1,1
"NH","NM",1960,0,0
"NH","NV",1960,0,0
"NH","NY",1960,0,0
"NH","OH",1960,0,0
"NH","OK",1960,0,0
"NH","OR",1960,1,0
"NH","PA",1960,1,0
"NH","RI",1960,0,1
"NH","SC",1960,0,1
"NH","SD",1960,0,0
"NH","TN",1960,0,0
"NH","TX",1960,0,0
"NH","UT",1960,0,0
"NH","VA",1960,0,1
"NH","VT",1960,0,0
"NH","WA",1960,1,0
"NH","WI",1960,0,0
"NH","WV",1960,0,0
"NH","WY",1960,0,0
"NJ","AK",1960,0,0
"NJ","AL",1960,0,0
"NJ","AR",1960,0,0
"NJ","AZ",1960,0,0
"NJ","CA",1960,0,1
"NJ","CO",1960,1,0
"NJ","CT",1960,1,1
"NJ","DE",1960,0,0
"NJ","FL",1960,0,0
"NJ","GA",1960,0,0
"NJ","HI",1960,0,0
"NJ","IA",1960,0,0
"NJ","ID",1960,0,0
"NJ","IL",1960,0,1
"NJ","IN",1960,0,0
"NJ","KS",1960,0,0
"NJ","KY",1960,0,0
"NJ","LA",1960,0,0
"NJ","MA",1960,0,0
"NJ","MD",1960,0,1
"NJ","ME",1960,0,0
"NJ","MI",1960,0,0
"NJ","MN",1960,1,1
"NJ","MO",1960,0,0
"NJ","MS",1960,0,0
"NJ","MT",1960,0,0
"NJ","NC",1960,0,0
"NJ","ND",1960,0,0
"NJ","NE",1960,0,0
"NJ","NH",1960,0,0
"NJ","NJ",1960,,
"NJ","NM",1960,0,0
"NJ","NV",1960,0,0
"NJ","NY",1960,0,1
"NJ","OH",1960,0,0
"NJ","OK",1960,0,0
"NJ","OR",1960,0,0
"NJ","PA",1960,0,0
"NJ","RI",1960,0,0
"NJ","SC",1960,0,0
"NJ","SD",1960,0,0
"NJ","TN",1960,0,0
"NJ","TX",1960,0,0
"NJ","UT",1960,1,0
"NJ","VA",1960,0,0
"NJ","VT",1960,0,0
"NJ","WA",1960,0,0
"NJ","WI",1960,0,1
"NJ","WV",1960,0,0
"NJ","WY",1960,0,0
"NM","AK",1960,0,0
"NM","AL",1960,1,0
"NM","AR",1960,0,0
"NM","AZ",1960,0,0
"NM","CA",1960,0,1
"NM","CO",1960,0,0
"NM","CT",1960,0,0
"NM","DE",1960,0,0
"NM","FL",1960,0,1
"NM","GA",1960,0,0
"NM","HI",1960,0,0
"NM","IA",1960,0,0
"NM","ID",1960,0,0
"NM","IL",1960,0,0
"NM","IN",1960,0,0
"NM","KS",1960,0,0
"NM","KY",1960,1,1
"NM","LA",1960,0,0
"NM","MA",1960,0,0
"NM","MD",1960,1,0
"NM","ME",1960,0,0
"NM","MI",1960,0,0
"NM","MN",1960,0,0
"NM","MO",1960,0,0
"NM","MS",1960,0,0
"NM","MT",1960,0,0
"NM","NC",1960,0,0
"NM","ND",1960,0,0
"NM","NE",1960,0,0
"NM","NH",1960,0,0
"NM","NJ",1960,0,0
"NM","NM",1960,,
"NM","NV",1960,0,0
"NM","NY",1960,0,1
"NM","OH",1960,0,0
"NM","OK",1960,0,0
"NM","OR",1960,1,0
"NM","PA",1960,0,0
"NM","RI",1960,0,0
"NM","SC",1960,0,0
"NM","SD",1960,0,0
"NM","TN",1960,0,0
"NM","TX",1960,0,0
"NM","UT",1960,0,1
"NM","VA",1960,0,0
"NM","VT",1960,0,0
"NM","WA",1960,1,0
"NM","WI",1960,0,0
"NM","WV",1960,0,0
"NM","WY",1960,1,0
"NV","AK",1960,0,0
"NV","AL",1960,0,0
"NV","AR",1960,0,0
"NV","AZ",1960,0,0
"NV","CA",1960,0,1
"NV","CO",1960,0,0
"NV","CT",1960,0,0
"NV","DE",1960,0,0
"NV","FL",1960,0,0
"NV","GA",1960,0,0
"NV","HI",1960,0,0
"NV","IA",1960,0,0
"NV","ID",1960,0,0
"NV","IL",1960,0,0
"NV","IN",1960,0,1
"NV","KS",1960,0,0
"NV","KY",1960,0,0
"NV","LA",1960,0,0
"NV","MA",1960,0,0
"NV","MD",1960,0,0
"NV","ME",1960,0,0
"NV","MI",1960,0,0
"NV","MN",1960,0,0
"NV","MO",1960,0,0
"NV","MS",1960,1,0
"NV","MT",1960,0,0
"NV","NC",1960,0,0
"NV","ND",1960,0,0
"NV","NE",1960,0,0
"NV","NH",1960,0,0
"NV","NJ",1960,0,0
"NV","NM",1960,0,0
"NV","NV",1960,,
"NV","NY",1960,0,0
"NV","OH",1960,0,0
"NV","OK",1960,0,0
"NV","OR",1960,0,0
"NV","PA",1960,1,0
"NV","RI",1960,0,0
"NV","SC",1960,0,1
"NV","SD",1960,0,0
"NV","TN",1960,0,0
"NV","TX",1960,0,0
"NV","UT",1960,0,0
"NV","VA",1960,0,0
"NV","VT",1960,0,1
"NV","WA",1960,0,0
"NV","WI",1960,0,1
"NV","WV",1960,0,0
"NV","WY",1960,0,0
"NY","AK",1960,0,0
"NY","AL",1960,0,0
"NY","AR",1960,0,0
"NY","AZ",1960,0,0
"NY","CA",1960,0,0
"NY","CO",1960,0,0
"NY","CT",1960,1,1
"NY","DE",1960,0,0
"NY","FL",1960,0,0
"NY","GA",1960,0,0
"NY","HI",1960,0,0
"NY","IA",1960,0,0
"NY","ID",1960,0,0
"NY","IL",1960,0,1
"NY","IN",1960,0,0
"NY","KS",1960,0,1
"NY","KY",1960,0,0
"NY","LA",1960,1,0
"NY","MA",1960,0,0
"NY","MD",1960,0,0
"NY","ME",1960,0,0
"NY","MI",1960,0,0
"NY","MN",1960,1,1
"NY","MO",1960,0,0
"NY","MS",1960,0,0
"NY","MT",1960,0,0
"NY","NC",1960,0,0
"NY","ND",1960,0,1
"NY","NE",1960,0,0
"NY","NH",1960,0,0
"NY","NJ",1960,0,1
"NY","NM",1960,0,0
"NY","NV",1960,0,0
"NY","NY",1960,,
"NY","OH",1960,1,0
"NY","OK",1960,0,0
"NY","OR",1960,0,0
"NY","PA",1960,0,1
"NY","RI",1960,1,0
"NY","SC",1960,0,0
"NY","SD",1960,0,0
"NY","TN",1960,0,0
"NY","TX",1960,0,0
"NY","UT",1960,0,0
"NY","VA",1960,0,0
"NY","VT",1960,0,1
"NY","WA",1960,0,1
"NY","WI",1960,0,0
"NY","WV",1960,0,0
"NY","WY",1960,0,0
"OH","AK",1960,0,0
"OH","AL",1960,0,0
"OH","AR",1960,0,0
"OH","AZ",1960,0,0
"OH","CA",1960,0,1
"OH","CO",1960,1,0
"OH","CT",1960,0,0
"OH","DE",1960,0,0
"OH","FL",1960,0,0
"OH","GA",1960,0,1
"OH","HI",1960,0,0
"OH","IA",1960,0,0
"OH","ID",1960,0,0
"OH","IL",1960,1,0
"OH","IN",1960,0,0
"OH","KS",1960,0,0
"OH","KY",1960,1,1
"OH","LA",1960,0,0
"OH","MA",1960,0,0
"OH","MD",1960,0,0
"OH","ME",1960,0,0
"OH","MI",1960,0,0
"OH","MN",1960,0,1
"OH","MO",1960,0,0
"OH","MS",1960,0,1
"OH","MT",1960,0,0
"OH","NC",1960,0,0
"OH","ND",1960,0,0
"OH","NE",1960,0,0
"OH","NH",1960,0,0
"OH","NJ",1960,0,0
"OH","NM",1960,0,0
"OH","NV",1960,0,0
"OH","NY",1960,0,0
"OH","OH",1960,,
"OH","OK",1960,0,0
"OH","OR",1960,0,0
"OH","PA",1960,1,0
"OH","RI",1960,1,0
"OH","SC",1960,0,0
"OH","SD",1960,0,0
"OH","TN",1960,0,0
"OH","TX",1960,0,0
"OH","UT",1960,0,0
"OH","VA",1960,0,0
"OH","VT",1960,0,0
"OH","WA",1960,1,0
"OH","WI",1960,0,1
"OH","WV",1960,0,0
"OH","WY",1960,0,0
"OK","AK",1960,0,0
"OK","AL",1960,0,0
"OK","AR",1960,0,0
"OK","AZ",1960,1,0
"OK","CA",1960,0,1
"OK","CO",1960,0,0
"OK","CT",1960,0,0
"OK","DE",1960,0,0
"OK","FL",1960,1,0
"OK","GA",1960,0,0
"OK","HI",1960,0,0
"OK","IA",1960,0,0
"OK","ID",1960,0,1
"OK","IL",1960,1,0
"OK","IN",1960,0,0
"OK","KS",1960,0,0
"OK","KY",1960,1,1
"OK","LA",1960,0,1
"OK","MA",1960,0,0
"OK","MD",1960,0,0
"OK","ME",1960,0,0
"OK","MI",1960,0,0
"OK","MN",1960,0,0
"OK","MO",1960,0,0
"OK","MS",1960,1,0
"OK","MT",1960,0,0
"OK","NC",1960,0,0
"OK","ND",1960,0,0
"OK","NE",1960,0,0
"OK","NH",1960,0,0
"OK","NJ",1960,0,0
"OK","NM",1960,1,1
"OK","NV",1960,0,0
"OK","NY",1960,0,0
"OK","OH",1960,0,0
"OK","OK",1960,,
"OK","OR",1960,1,0
"OK","PA",1960,0,0
"OK","RI",1960,0,0
"OK","SC",1960,0,0
"OK","SD",1960,0,0
"OK","TN",1960,0,0
"OK","TX",1960,1,0
"OK","UT",1960,0,0
"OK","VA",1960,0,0
"OK","VT",1960,0,0
"OK","WA",1960,0,0
"OK","WI",1960,0,0
"OK","WV",1960,0,0
"OK","WY",1960,0,0
"OR","AK",1960,0,0
"OR","AL",1960,0,0
"OR","AR",1960,0,0
"OR","AZ",1960,0,0
"OR","CA",1960,0,0
"OR","CO",1960,1,0
"OR","CT",1960,0,0
"OR","DE",1960,0,0
"OR","FL",1960,1,0
"OR","GA",1960,0,0
"OR","HI",1960,0,0
"OR","IA",1960,0,0
"OR","ID",1960,0,0
"OR","IL",1960,0,0
"OR","IN",1960,0,0
"OR","KS",1960,0,0
"OR","KY",1960,0,0
"OR","LA",1960,1,0
"OR","MA",1960,0,0
"OR","MD",1960,0,0
"OR","ME",1960,0,0
"OR","MI",1960,0,0
"OR","MN",1960,1,0
"OR","MO",1960,0,0
"OR","MS",1960,1,0
"OR","MT",1960,0,0
"OR","NC",1960,0,0
"OR","ND",1960,0,0
"OR","NE",1960,0,0
"OR","NH",1960,0,0
"OR","NJ",1960,1,1
"OR","NM",1960,0,0
"OR","NV",1960,0,0
"OR","NY",1960,1,1
"OR","OH",1960,0,0
"OR","OK",1960,0,0
"OR","OR",1960,,
"OR","PA",1960,0,0
"OR","RI",1960,1,0
"OR","SC",1960,0,0
"OR","SD",1960,0,0
"OR","TN",1960,1,0
"OR","TX",1960,0,0
"OR","UT",1960,0,1
"OR","VA",1960,0,1
"OR","VT",1960,0,0
"OR","WA",1960,0,0
"OR","WI",1960,0,0
"OR","WV",1960,0,0
"OR","WY",1960,0,0
"PA","AK",1960,1,0
"PA","AL",1960,0,0
"PA","AR",1960,0,0
"PA","AZ",1960,0,0
"PA","CA",1960,0,1
"PA","CO",1960,0,1
"PA","CT",1960,0,0
"PA","DE",1960,0,1
"PA","FL",1960,0,0
"PA","GA",1960,0,0
"PA","HI",1960,0,0
"PA","IA",1960,0,0
"PA","ID",1960,0,0
"PA","IL",1960,0,0
"PA","IN",1960,0,0
"PA","KS",1960,1,0
"PA","KY",1960,0,0
"PA","LA",1960,0,1
"PA","MA",1960,0,0
"PA","MD",1960,0,0
"PA","ME",1960,0,0
"PA","MI",1960,1,0
"PA","MN",1960,0,0
"PA","MO",1960,0,0
"PA","MS",1960,0,0
"PA","MT",1960,0,0
"PA","NC",1960,0,0
"PA","ND",1960,0,0
"PA","NE",1960,0,0
"PA","NH",1960,0,1
"PA","NJ",1960,1,0
"PA","NM",1960,0,0
"PA","NV",1960,0,0
"PA","NY",1960,1,1
"PA","OH",1960,0,0
"PA","OK",1960,0,0
"PA","OR",1960,0,0
"PA","PA",1960,,
"PA","RI",1960,0,0
"PA","SC",1960,0,0
"PA","SD",1960,0,0
"PA","TN",1960,0,0
"PA","TX",1960,0,0
"PA","UT",1960,0,0
"PA","VA",1960,0,0
"PA","VT",1960,0,0
"PA","WA",1960,0,0
"PA","WI",1960,1,0
"PA","WV",1960,0,0
"PA","WY",1960,0,0
"RI","AK",1960,0,0
"RI","AL",1960,0,0
"RI","AR",1960,0,0
"RI","AZ",1960,0,0
"RI","CA",1960,0,1
"RI","CO",1960,0,0
"RI","CT",1960,0,0
"RI","DE",1960,0,0
"RI","FL",1960,0,0
"RI","GA",1960,0,0
"RI","HI",1960,0,0
"RI","IA",1960,0,0
"RI","ID",1960,0,0
"RI","IL",1960,1,0
"RI","IN",1960,0,0
"RI","KS",1960,0,0
"RI","KY",1960,0,0
"RI","LA",1960,0,0
"RI","MA",1960,0,0
"RI","MD",1960,0,0
"RI","ME",1960,0,0
"RI","MI",1960,1,0
"RI","MN",1960,0,0
"RI","MO",1960,0,0
"RI","MS",1960,0,0
"RI","MT",1960,0,0
"RI","NC",1960,0,0
"RI","ND",1960,0,0
"RI","NE",1960,0,0
"RI","NH",1960,1,0
"RI","NJ",1960,1,1
"RI","NM",1960,0,1
"RI","NV",1960,1,1
"RI","NY",1960,0,1
"RI","OH",1960,0,1
"RI","OK",1960,1,0
"RI","OR",1960,0,0
"RI","PA",1960,1,1
"RI","RI",1960,,
"RI","SC",1960,0,0
"RI","SD",1960,0,0
"RI","TN",1960,0,0
"RI","TX",1960,1,0
"RI","UT",1960,0,0
"RI","VA",1960,0,0
"RI","VT",1960,0,0
"RI","WA",1960,1,0
"RI","WI",1960,0,0
"RI","WV",1960,0,1
"RI","WY",1960,0,0
"SC","AK",1960,0,0
"SC","AL",1960,0,0
"SC","AR",1960,0,0
"SC","AZ",1960,0,0
"SC","CA",1960,0,0
"SC","CO",1960,0,0
"SC","CT",1960,0,0
"SC","DE",1960,0,0
"SC","FL",1960,0,1
"SC","GA",1960,0,0
"SC","HI",1960,0,0
"SC","IA",1960,0,0
"SC","ID",1960,0,0
"SC","IL",1960,0,0
"SC","IN",1960,0,0
"SC","KS",1960,0,0
"SC","KY",1960,1,0
"SC","LA",1960,1,1
"SC","MA",1960,0,0
"SC","MD",1960,0,0
"SC","ME",1960,0,0
"SC","MI",1960,0,1
"SC","MN",1960,0,0
"SC","MO",1960,0,1
"SC","MS",1960,0,0
"SC","MT",1960,0,0
"SC","NC",1960,0,0
"SC","ND",1960,0,0
"SC","NE",1960,0,0
"SC","NH",1960,0,0
"SC","NJ",1960,0,0
"SC","NM",1960,0,0
"SC","NV",1960,0,0
"SC","NY",1960,0,0
